distance_km,courier_reliability_score,rain_mm,wind_speed_kmh,weather_code,time_of_day,temperature_celsius,traffic_level,is_weekend,weather_severity,is_peak_hour,distance_bucket,rain_x_traffic,courier_x_distance,is_monsoon,day_of_week,wind_x_rain,weather_x_peak,courier_x_weather,traffic_x_dist,time_sin,time_cos,delay_probability,was_delayed
7.01,0.9004,0.0,8.31,1,21,27.7,48.7,0,0,0,1,0.0,0.019,0,3,0.0,0.0,0.0,0.1218,-0.7071,0.7071,0.0977,0
8.36,0.6115,0.0,24.31,1,11,32.1,48.2,0,0,0,1,0.0,0.1577,0,0,0.0,0.0,0.0,0.1204,0.2588,-0.9659,0.3967,0
21.81,0.7771,0.0,40.99,1,18,29.0,95.6,0,0,1,3,0.0,0.0958,0,4,0.0,0.0,0.0,0.7168,-1.0,-0.0,0.8151,1
7.93,0.7241,0.0,8.0,2,12,33.6,53.3,0,1,0,1,0.0,0.0924,0,3,0.0,0.0,0.0241,0.1332,0.0,-1.0,0.2663,0
4.92,0.5788,0.0,31.31,2,0,23.8,28.9,0,1,0,0,0.0,0.1415,0,1,0.0,0.0,0.0456,0.0,0.0,1.0,0.3265,0
21.71,0.5341,0.0,16.64,2,15,32.9,35.9,0,1,0,3,0.0,0.2892,1,4,0.0,0.0,0.053,0.269,-0.7071,-0.7071,0.5885,1
3.29,0.8754,3.54,7.67,61,10,29.2,82.3,0,3,1,0,0.382,0.0186,0,1,0.0445,3.0,0.022,0.0,0.5,-0.866,0.9777,1
7.95,0.82,0.0,27.21,2,14,33.8,68.2,0,1,0,1,0.0,0.0487,0,4,0.0,0.0,0.0127,0.1705,-0.5,-0.866,0.347,0
14.07,0.9577,7.66,10.83,63,19,25.7,100.0,0,4,1,2,0.6625,0.0069,0,4,0.0897,4.0,0.0058,0.5,-0.9659,0.2588,0.99,1
13.23,0.9028,0.0,30.23,0,23,21.4,36.2,0,0,0,2,0.0,0.0234,1,1,0.0,0.0,0.0,0.181,-0.2588,0.9659,0.0957,0
17.34,0.6732,0.0,22.0,0,12,33.5,63.7,0,0,0,2,0.0,0.1583,0,3,0.0,0.0,0.0,0.3184,0.0,-1.0,0.4152,0
7.91,0.5761,0.0,11.74,0,13,36.5,62.0,0,0,0,1,0.0,0.1758,0,3,0.0,0.0,0.0,0.155,-0.2588,-0.9659,0.4019,0
26.47,0.593,0.0,4.88,0,18,27.1,30.8,1,0,1,3,0.0,0.2505,0,6,0.0,0.0,0.0,0.2307,-1.0,-0.0,0.3318,0
5.67,0.6924,32.59,6.94,82,19,27.4,79.1,0,5,1,1,0.8531,0.0943,1,3,0.0935,5.0,0.1421,0.1977,-0.9659,0.2588,0.99,1
4.86,0.7628,0.0,10.25,2,11,34.8,47.8,0,1,0,0,0.0,0.0595,0,2,0.0,0.0,0.0192,0.0,0.2588,-0.9659,0.2395,1
19.08,0.4691,0.0,8.93,0,10,32.9,73.3,0,0,1,2,0.0,0.338,0,0,0.0,0.0,0.0,0.3667,0.5,-0.866,0.896,1
22.26,0.4975,2.52,5.46,63,9,34.5,32.7,1,4,1,3,0.1263,0.3264,0,5,0.0264,4.0,0.2375,0.2453,0.7071,-0.7071,0.9848,1
11.85,0.8053,0.0,24.11,0,13,32.0,61.8,0,0,0,2,0.0,0.0639,0,4,0.0,0.0,0.0,0.3092,-0.2588,-0.9659,0.2252,1
6.69,0.6794,0.0,15.7,0,10,29.0,77.7,0,0,1,1,0.0,0.1078,0,3,0.0,0.0,0.0,0.1942,0.5,-0.866,0.5972,1
3.04,0.8513,0.0,11.09,0,19,25.6,84.3,0,0,1,0,0.0,0.0233,1,4,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.3679,0
19.05,0.5877,0.0,16.58,1,20,24.9,93.8,0,0,1,2,0.0,0.2311,0,0,0.0,0.0,0.0,0.469,-0.866,0.5,0.8865,1
5.38,0.8182,0.0,1.21,1,20,29.1,77.9,0,0,1,1,0.0,0.0418,0,2,0.0,0.0,0.0,0.1948,-0.866,0.5,0.3525,1
5.88,0.6245,0.0,8.53,0,9,32.6,90.6,0,0,1,1,0.0,0.1293,0,2,0.0,0.0,0.0,0.2266,0.7071,-0.7071,0.7267,1
8.98,0.8496,0.0,12.68,0,16,31.5,32.7,1,0,0,1,0.0,0.0391,0,5,0.0,0.0,0.0,0.0817,-0.866,-0.5,0.046,0
3.47,0.6779,0.0,6.53,3,11,29.1,46.9,0,1,0,0,0.0,0.0797,1,1,0.0,0.0,0.0305,0.0,0.2588,-0.9659,0.2779,1
3.07,0.9442,0.0,13.44,2,16,27.7,56.8,0,1,0,0,0.0,0.0054,0,4,0.0,0.0,0.0022,0.0,-0.866,-0.5,0.1683,0
12.79,0.7678,0.0,12.7,1,18,22.4,90.4,0,0,1,2,0.0,0.0855,0,0,0.0,0.0,0.0,0.452,-1.0,-0.0,0.6512,1
15.13,0.5883,24.22,23.57,82,12,32.4,48.6,0,5,0,2,0.4818,0.2139,1,1,0.2918,0.0,0.2201,0.2432,0.0,-1.0,0.99,1
11.53,0.6045,0.0,9.13,0,19,22.1,91.7,0,0,1,2,0.0,0.1831,0,4,0.0,0.0,0.0,0.4584,-0.9659,0.2588,0.8156,1
8.48,0.8559,23.69,15.75,82,19,23.5,73.9,0,5,1,1,0.7276,0.0358,1,4,0.1938,5.0,0.0456,0.1848,-0.9659,0.2588,0.99,1
0.16,0.8723,0.0,15.4,0,12,34.3,53.8,0,0,0,0,0.0,0.002,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.046,0
8.72,0.8896,0.0,11.31,1,20,26.7,92.4,0,0,1,1,0.0,0.0243,1,3,0.0,0.0,0.0,0.2311,-0.866,0.5,0.4956,1
4.54,0.9235,0.64,4.38,61,12,32.1,47.5,0,3,0,0,0.0724,0.0105,1,1,0.0083,0.0,0.0106,0.0,0.0,-1.0,0.4017,0
8.01,0.7567,0.0,10.8,1,4,24.3,34.0,0,0,0,1,0.0,0.0768,0,4,0.0,0.0,0.0,0.0851,0.866,0.5,0.0826,0
8.47,0.8143,0.0,4.79,2,14,30.1,61.0,0,1,0,1,0.0,0.0524,0,4,0.0,0.0,0.0133,0.1526,-0.5,-0.866,0.2293,0
4.03,0.9045,0.0,24.22,0,9,31.5,91.1,0,0,1,0,0.0,0.0139,0,0,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.4609,0
3.14,0.8755,0.0,5.72,0,10,31.9,91.3,0,0,1,0,0.0,0.0182,0,4,0.0,0.0,0.0,0.0,0.5,-0.866,0.3837,1
17.06,0.9726,0.0,3.47,1,14,32.5,49.8,0,0,0,2,0.0,0.0038,0,3,0.0,0.0,0.0,0.2488,-0.5,-0.866,0.0778,0
2.06,0.6926,0.0,17.53,0,17,30.9,87.4,0,0,1,0,0.0,0.0555,0,2,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.5486,1
19.56,0.8205,0.0,4.08,0,18,24.7,92.6,0,0,1,2,0.0,0.0669,0,1,0.0,0.0,0.0,0.463,-1.0,-0.0,0.6205,1
3.57,0.8592,0.0,14.07,0,22,27.4,26.6,0,0,0,0,0.0,0.0234,0,0,0.0,0.0,0.0,0.0,-0.5,0.866,0.0381,0
22.22,0.4335,0.0,19.93,1,12,40.3,62.6,0,0,0,3,0.0,0.3906,1,1,0.0,0.0,0.0,0.4696,0.0,-1.0,0.8067,1
11.67,0.8823,7.26,10.72,63,8,25.5,86.6,0,4,1,2,0.5611,0.0299,0,0,0.0868,4.0,0.0269,0.433,0.866,-0.5,0.99,1
3.27,0.5312,6.26,23.11,81,15,31.4,26.5,0,4,0,0,0.1615,0.1357,1,4,0.1758,0.0,0.214,0.0,-0.7071,-0.7071,0.963,1
22.62,0.3988,0.0,12.06,0,12,36.6,53.4,0,0,0,3,0.0,0.4292,0,4,0.0,0.0,0.0,0.4004,0.0,-1.0,0.7897,1
10.51,0.3949,0.0,11.16,1,15,33.2,24.0,0,0,0,2,0.0,0.3349,0,1,0.0,0.0,0.0,0.1201,-0.7071,-0.7071,0.4817,0
7.81,0.4229,0.0,14.65,0,1,25.9,31.1,0,0,0,1,0.0,0.2778,0,1,0.0,0.0,0.0,0.0779,0.2588,0.9659,0.4355,1
7.92,0.777,4.49,26.19,61,13,30.1,63.2,0,3,0,1,0.3302,0.0671,0,1,0.171,0.0,0.0526,0.158,-0.2588,-0.9659,0.9639,1
17.23,0.8521,0.0,9.94,3,2,24.9,34.9,0,1,0,2,0.0,0.0481,0,1,0.0,0.0,0.0095,0.1747,0.5,0.866,0.1413,0
9.66,0.4568,0.0,18.87,2,13,33.9,71.0,0,1,0,1,0.0,0.276,0,3,0.0,0.0,0.0667,0.1776,-0.2588,-0.9659,0.833,1
2.33,0.5276,18.17,30.39,63,2,20.1,28.6,0,4,0,0,0.2595,0.1136,1,1,0.3443,0.0,0.2164,0.0,0.5,0.866,0.984,1
4.78,0.8304,0.0,32.52,3,9,31.1,99.9,0,1,1,0,0.0,0.0357,0,0,0.0,1.0,0.0116,0.0,0.7071,-0.7071,0.7698,1
32.42,0.898,0.0,9.6,1,9,33.7,78.5,0,0,1,4,0.0,0.0333,0,1,0.0,0.0,0.0,0.7846,0.7071,-0.7071,0.4995,1
7.57,0.8297,0.0,5.29,1,17,28.3,95.0,0,0,1,1,0.0,0.044,1,3,0.0,0.0,0.0,0.2376,-0.9659,-0.2588,0.5319,1
10.13,0.8363,0.0,5.54,2,11,28.0,51.4,0,1,0,2,0.0,0.0465,1,1,0.0,0.0,0.011,0.2569,0.2588,-0.9659,0.2438,0
15.02,0.9494,0.0,24.49,2,2,22.9,17.2,0,1,0,2,0.0,0.0092,1,0,0.0,0.0,0.0019,0.0859,0.5,0.866,0.0834,1
1.4,0.6184,0.0,13.18,2,10,31.3,87.2,0,1,1,0,0.0,0.0602,1,4,0.0,1.0,0.0393,0.0,0.5,-0.866,0.7262,0
0.7,0.7385,10.75,7.79,65,15,31.6,15.4,0,5,0,0,0.1163,0.0207,0,2,0.0736,0.0,0.1115,0.0,-0.7071,-0.7071,0.872,1
4.43,0.772,0.0,8.9,0,4,28.0,22.8,0,0,0,0,0.0,0.0537,0,1,0.0,0.0,0.0,0.0,0.866,0.5,0.0458,0
10.57,0.8549,0.0,14.42,0,16,27.5,39.4,0,0,0,2,0.0,0.0394,0,3,0.0,0.0,0.0,0.197,-0.866,-0.5,0.1202,0
12.06,0.6851,0.0,6.05,3,18,24.1,81.2,0,1,1,2,0.0,0.1322,0,3,0.0,1.0,0.0295,0.4062,-1.0,-0.0,0.7697,1
1.47,0.5007,0.31,6.69,53,15,32.8,28.8,0,3,0,0,0.0237,0.0928,0,4,0.0069,0.0,0.1764,0.0,-0.7071,-0.7071,0.5669,1
3.53,0.8994,0.0,4.51,0,13,40.5,54.6,0,0,0,0,0.0,0.014,0,2,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.0675,1
4.11,0.5559,0.0,4.83,1,14,32.2,52.7,0,0,0,0,0.0,0.1406,0,4,0.0,0.0,0.0,0.0,-0.5,-0.866,0.2642,1
1.21,0.6354,0.0,14.65,1,13,32.7,50.7,0,0,0,0,0.0,0.0507,0,0,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.1347,0
17.37,0.5034,0.0,6.56,1,14,29.1,54.9,0,0,0,2,0.0,0.2967,0,1,0.0,0.0,0.0,0.2745,-0.5,-0.866,0.5638,1
8.8,0.3843,0.1,9.65,51,16,37.4,45.9,0,3,0,1,0.0136,0.3211,0,3,0.0036,0.0,0.2416,0.1147,-0.866,-0.5,0.9455,0
9.68,0.8337,0.0,13.34,0,19,30.2,90.1,0,0,1,1,0.0,0.0468,1,1,0.0,0.0,0.0,0.2251,-0.9659,0.2588,0.5532,1
12.49,0.6405,4.28,27.46,63,12,30.0,52.3,0,4,0,2,0.2668,0.1633,0,0,0.1753,0.0,0.1437,0.2613,0.0,-1.0,0.9879,1
2.12,0.7945,0.0,30.64,2,18,32.1,100.0,0,1,1,0,0.0,0.0308,0,1,0.0,1.0,0.0155,0.0,-1.0,-0.0,0.7375,1
6.22,0.8553,0.0,18.0,1,20,23.2,78.7,0,0,1,1,0.0,0.0317,0,0,0.0,0.0,0.0,0.1968,-0.866,0.5,0.4076,1
7.52,0.5864,0.0,35.09,2,22,27.7,38.9,0,1,0,1,0.0,0.166,1,3,0.0,0.0,0.0443,0.0972,-0.5,0.866,0.4496,1
12.32,0.9623,2.57,22.01,81,18,25.1,37.0,1,4,1,2,0.1447,0.0055,0,6,0.1075,4.0,0.0049,0.1852,-1.0,-0.0,0.8335,1
12.91,0.7153,2.5,18.21,81,10,32.4,23.6,1,4,1,2,0.0906,0.1164,0,6,0.0875,4.0,0.1013,0.1178,0.5,-0.866,0.8774,1
5.45,0.7558,0.0,7.76,2,12,30.5,57.6,0,1,0,1,0.0,0.0655,0,4,0.0,0.0,0.0201,0.1439,0.0,-1.0,0.2367,0
14.6,0.9734,0.0,19.88,2,8,32.6,91.9,0,1,1,2,0.0,0.0035,0,3,0.0,1.0,0.0007,0.4594,0.866,-0.5,0.6671,1
7.8,0.6134,0.0,6.53,0,8,35.5,85.5,0,0,1,1,0.0,0.1523,0,1,0.0,0.0,0.0,0.2138,0.866,-0.5,0.7256,0
9.45,0.8117,10.88,26.96,65,11,32.0,50.2,0,5,0,1,0.3816,0.0558,0,3,0.256,0.0,0.0681,0.1256,0.2588,-0.9659,0.99,1
3.18,0.6137,3.4,3.79,63,12,31.6,69.0,0,4,0,0,0.3136,0.1,0,2,0.0215,0.0,0.1601,0.0,0.0,-1.0,0.9807,1
11.66,0.8398,0.0,39.94,1,4,25.0,28.0,0,0,0,2,0.0,0.0474,1,4,0.0,0.0,0.0,0.1402,0.866,0.5,0.1013,0
6.32,0.7239,0.0,59.11,0,21,28.2,52.1,0,0,0,1,0.0,0.0841,0,4,0.0,0.0,0.0,0.1302,-0.7071,0.7071,0.3954,1
3.58,0.5612,6.01,13.68,81,9,37.2,100.0,0,4,1,0,0.5978,0.1288,0,1,0.1023,4.0,0.1938,0.0,0.7071,-0.7071,0.99,1
2.81,0.6102,0.0,18.94,1,11,31.5,48.6,0,0,0,0,0.0,0.0949,0,1,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.2655,0
4.54,0.7528,0.0,31.7,1,9,28.2,78.6,0,0,1,0,0.0,0.0613,0,2,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.5402,1
4.48,0.7198,3.46,11.23,61,11,27.6,27.8,1,3,0,0,0.1273,0.0735,1,5,0.0644,0.0,0.0742,0.0,0.2588,-0.9659,0.6632,1
17.32,0.763,0.0,45.39,1,6,27.6,27.5,0,0,0,2,0.0,0.0977,0,1,0.0,0.0,0.0,0.1377,1.0,0.0,0.175,0
17.88,0.9043,0.0,27.37,0,4,22.4,44.4,0,0,0,2,0.0,0.0253,0,4,0.0,0.0,0.0,0.2219,0.866,0.5,0.1276,0
6.79,0.3391,0.0,7.94,1,8,33.3,91.2,0,0,1,1,0.0,0.3211,0,2,0.0,0.0,0.0,0.2279,0.866,-0.5,0.9585,1
4.9,0.8757,0.0,2.75,2,17,24.1,94.7,0,1,1,0,0.0,0.0227,0,4,0.0,1.0,0.0073,0.0,-0.9659,-0.2588,0.5868,1
61.26,0.6111,1.32,33.17,61,14,29.0,54.9,0,3,0,4,0.1418,0.2918,1,3,0.1071,0.0,0.1213,0.5488,-0.5,-0.866,0.9811,1
5.12,0.4931,3.75,15.35,61,12,34.7,32.7,1,3,0,1,0.1565,0.1904,0,6,0.0918,0.0,0.1805,0.0818,0.0,-1.0,0.8848,1
8.15,0.742,0.0,9.21,1,8,30.5,79.1,0,0,1,1,0.0,0.0845,1,4,0.0,0.0,0.0,0.1977,0.866,-0.5,0.5214,0
14.98,0.5869,0.0,20.69,2,8,31.0,78.6,0,1,1,2,0.0,0.2143,0,0,0.0,1.0,0.0442,0.3931,0.866,-0.5,0.8916,1
5.48,0.3969,3.05,22.21,63,12,31.4,67.4,0,4,0,1,0.2895,0.255,0,2,0.1192,0.0,0.3123,0.1686,0.0,-1.0,0.99,1
5.42,0.9498,50.84,23.17,99,8,25.0,83.6,0,6,1,1,1.0135,0.0061,1,2,0.351,6.0,0.0113,0.2091,0.866,-0.5,0.99,1
15.21,0.7511,0.0,11.53,1,8,29.2,74.4,0,0,1,2,0.0,0.1007,0,0,0.0,0.0,0.0,0.3718,0.866,-0.5,0.5536,0
17.97,0.5859,0.0,10.28,0,3,21.5,31.0,0,0,0,2,0.0,0.2284,0,4,0.0,0.0,0.0,0.155,0.7071,0.7071,0.2724,0
18.86,0.9453,2.99,9.86,61,9,26.7,76.4,0,3,1,2,0.3247,0.0111,0,3,0.0524,3.0,0.0064,0.3821,0.7071,-0.7071,0.9733,1
6.2,0.7294,0.72,14.02,51,14,30.4,15.5,1,3,0,1,0.0258,0.0809,0,5,0.0291,0.0,0.0704,0.0389,-0.5,-0.866,0.2617,1
3.14,0.9029,0.0,3.3,1,21,22.9,32.3,1,0,0,0,0.0,0.0125,1,5,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.0259,0
2.48,0.8481,0.0,8.48,0,20,30.9,79.4,0,0,1,0,0.0,0.0215,0,1,0.0,0.0,0.0,0.0,-0.866,0.5,0.3095,1
5.02,0.4573,0.0,29.25,0,18,28.1,86.2,0,0,1,1,0.0,0.209,0,2,0.0,0.0,0.0,0.2154,-1.0,-0.0,0.9031,0
6.97,0.7016,0.0,11.57,2,17,26.7,21.8,1,1,1,1,0.0,0.0985,1,5,0.0,1.0,0.0272,0.0545,-0.9659,-0.2588,0.1706,0
8.4,0.9086,0.0,1.56,1,9,30.0,83.1,0,0,1,1,0.0,0.018,1,0,0.0,0.0,0.0,0.2076,0.7071,-0.7071,0.3571,0
19.61,0.6975,0.0,12.01,2,10,35.0,89.7,0,1,1,2,0.0,0.1466,1,3,0.0,1.0,0.0277,0.4487,0.5,-0.866,0.8573,1
8.21,0.8313,6.17,30.55,81,13,33.8,55.6,0,4,0,1,0.336,0.0448,0,1,0.2309,0.0,0.0462,0.1389,-0.2588,-0.9659,0.9661,1
5.12,0.7377,0.48,18.29,53,20,25.6,90.1,0,3,1,1,0.1081,0.0709,0,0,0.0274,3.0,0.0672,0.2251,-0.866,0.5,0.9487,1
13.61,0.8143,0.0,8.67,0,8,29.6,87.6,0,0,1,2,0.0,0.0625,0,0,0.0,0.0,0.0,0.4379,0.866,-0.5,0.5583,0
19.44,0.7298,0.0,9.52,1,9,30.5,83.9,0,0,1,2,0.0,0.1234,0,2,0.0,0.0,0.0,0.4194,0.7071,-0.7071,0.6769,1
12.63,0.9442,0.0,8.93,0,15,34.3,20.6,0,0,0,2,0.0,0.01,0,3,0.0,0.0,0.0,0.1029,-0.7071,-0.7071,0.0367,0
11.29,0.6619,0.0,37.52,2,14,32.1,38.2,0,1,0,2,0.0,0.1436,0,3,0.0,0.0,0.0328,0.1909,-0.5,-0.866,0.3943,1
8.3,0.7372,0.0,3.0,2,20,25.2,72.3,0,1,1,1,0.0,0.0875,1,3,0.0,1.0,0.0225,0.1807,-0.866,0.5,0.5981,0
2.92,0.9191,0.0,1.27,2,17,27.6,87.6,0,1,1,0,0.0,0.0092,0,1,0.0,1.0,0.0038,0.0,-0.9659,-0.2588,0.4425,0
5.39,0.5056,0.0,41.71,1,12,33.4,62.1,0,0,0,1,0.0,0.1878,1,3,0.0,0.0,0.0,0.1552,0.0,-1.0,0.5955,1
11.24,0.731,0.0,7.75,0,10,33.1,84.9,0,0,1,2,0.0,0.1018,1,2,0.0,0.0,0.0,0.4247,0.5,-0.866,0.6166,0
5.18,0.549,0.0,10.64,1,19,26.1,82.0,0,0,1,1,0.0,0.1606,0,2,0.0,0.0,0.0,0.2051,-0.9659,0.2588,0.7547,0
3.23,0.5641,0.0,3.03,3,12,34.4,14.8,1,1,0,0,0.0,0.1208,1,5,0.0,0.0,0.048,0.0,0.0,-1.0,0.0841,0
9.13,0.9624,0.0,2.23,0,16,27.3,33.8,1,0,0,1,0.0,0.0049,1,6,0.0,0.0,0.0,0.0844,-0.866,-0.5,0.0318,0
1.57,0.9207,3.11,18.15,80,6,23.8,35.7,0,3,0,0,0.155,0.0061,0,3,0.0985,0.0,0.0112,0.0,1.0,0.0,0.5634,1
0.65,0.712,0.0,2.1,1,8,23.8,88.2,0,0,1,0,0.0,0.0225,1,3,0.0,0.0,0.0,0.0,0.866,-0.5,0.3849,0
6.32,0.7012,0.0,21.66,2,19,22.9,81.4,0,1,1,1,0.0,0.0947,0,2,0.0,1.0,0.0272,0.2035,-0.9659,0.2588,0.7513,1
10.4,0.7941,14.74,36.75,81,15,33.1,38.7,0,4,0,2,0.3275,0.0662,1,1,0.3886,0.0,0.0623,0.1935,-0.7071,-0.7071,0.9811,1
13.08,0.9437,0.0,4.47,1,11,34.8,46.0,0,0,0,2,0.0,0.0103,1,4,0.0,0.0,0.0,0.2299,0.2588,-0.9659,0.1023,1
6.33,0.8634,0.0,7.52,0,15,29.6,28.5,0,0,0,1,0.0,0.0293,0,0,0.0,0.0,0.0,0.0713,-0.7071,-0.7071,0.0474,0
15.42,0.7593,0.0,30.9,0,19,32.4,82.1,0,0,1,2,0.0,0.0963,0,1,0.0,0.0,0.0,0.4106,-0.9659,0.2588,0.678,1
26.22,0.9653,9.16,6.31,63,8,30.8,81.3,0,4,1,3,0.5789,0.0062,0,2,0.0561,4.0,0.0043,0.61,0.866,-0.5,0.99,1
16.95,0.7251,0.0,12.22,3,19,28.9,26.8,1,1,1,2,0.0,0.1212,1,6,0.0,1.0,0.024,0.1341,-0.9659,0.2588,0.2381,0
6.52,0.3282,0.0,17.53,0,18,29.8,32.1,1,0,1,1,0.0,0.3236,0,5,0.0,0.0,0.0,0.0801,-1.0,-0.0,0.658,1
3.55,0.6118,0.0,3.36,0,18,30.4,97.1,0,0,1,0,0.0,0.1067,0,1,0.0,0.0,0.0,0.0,-1.0,-0.0,0.719,1
3.99,0.6063,0.0,10.6,0,22,22.2,28.7,1,0,0,0,0.0,0.1156,1,6,0.0,0.0,0.0,0.0,-0.5,0.866,0.0632,0
2.81,0.5428,0.0,11.48,2,8,34.1,81.2,0,1,1,0,0.0,0.1204,0,3,0.0,1.0,0.0515,0.0,0.866,-0.5,0.8026,1
12.38,0.5071,0.0,31.61,1,15,29.3,26.7,1,0,0,2,0.0,0.2613,0,5,0.0,0.0,0.0,0.1333,-0.7071,-0.7071,0.2486,0
18.16,0.548,0.0,11.01,2,0,23.0,24.4,0,1,0,2,0.0,0.2613,0,0,0.0,0.0,0.0506,0.1221,0.0,1.0,0.4332,0
2.29,0.8121,0.0,29.98,1,19,20.7,75.0,0,0,1,0,0.0,0.0282,0,3,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.3855,0
6.06,0.9063,0.0,5.03,0,11,33.2,25.4,1,0,0,1,0.0,0.0163,0,6,0.0,0.0,0.0,0.0636,0.2588,-0.9659,0.0316,0
5.19,0.7936,0.0,38.99,0,7,25.5,33.7,1,0,0,1,0.0,0.0498,0,6,0.0,0.0,0.0,0.0841,0.9659,-0.2588,0.0809,0
14.01,0.7527,0.0,7.67,0,17,24.5,96.6,0,0,1,2,0.0,0.097,1,3,0.0,0.0,0.0,0.4829,-0.9659,-0.2588,0.7061,1
6.58,0.8253,2.56,14.65,63,11,31.2,41.7,0,4,0,1,0.1625,0.043,0,2,0.0713,0.0,0.0487,0.1043,0.2588,-0.9659,0.8911,1
17.67,0.5805,0.0,17.67,0,9,31.2,30.1,1,0,1,2,0.0,0.2316,1,6,0.0,0.0,0.0,0.1507,0.7071,-0.7071,0.3443,0
15.3,0.4451,0.0,7.17,2,17,31.3,86.6,0,1,1,2,0.0,0.336,0,4,0.0,1.0,0.0689,0.4331,-0.9659,-0.2588,0.962,1
9.92,0.6185,0.0,6.03,2,9,28.9,64.8,0,1,1,1,0.0,0.1641,0,4,0.0,1.0,0.0393,0.162,0.7071,-0.7071,0.7211,1
8.86,0.7586,0.0,22.09,1,17,31.1,74.1,0,0,1,1,0.0,0.0791,0,0,0.0,0.0,0.0,0.1851,-0.9659,-0.2588,0.5202,1
18.23,0.7403,2.08,3.55,63,11,33.7,49.5,0,4,0,2,0.1712,0.1139,0,2,0.0154,0.0,0.0882,0.2476,0.2588,-0.9659,0.9462,1
0.81,0.5105,0.0,1.78,0,10,31.2,40.7,1,0,1,0,0.0,0.0592,0,6,0.0,0.0,0.0,0.0,0.5,-0.866,0.1673,0
12.05,0.771,0.0,2.71,0,9,27.4,90.1,0,0,1,2,0.0,0.082,1,3,0.0,0.0,0.0,0.4503,0.7071,-0.7071,0.598,1
6.83,0.8222,56.25,21.66,95,13,32.2,53.1,0,6,0,1,0.6591,0.0449,1,0,0.3364,0.0,0.0749,0.1326,-0.2588,-0.9659,0.99,1
9.8,0.7305,0.0,9.78,0,15,30.9,27.5,0,0,0,1,0.0,0.097,1,4,0.0,0.0,0.0,0.0688,-0.7071,-0.7071,0.0974,0
20.04,0.5696,0.0,12.56,0,17,28.2,94.5,0,0,1,3,0.0,0.2505,0,0,0.0,0.0,0.0,0.7091,-0.9659,-0.2588,0.8983,1
3.29,0.7975,0.0,48.9,0,1,29.0,30.3,0,0,0,0,0.0,0.0386,0,4,0.0,0.0,0.0,0.0,0.2588,0.9659,0.0874,0
6.44,0.6069,0.0,7.22,0,13,32.1,52.3,0,0,0,1,0.0,0.144,1,2,0.0,0.0,0.0,0.1307,-0.2588,-0.9659,0.2554,0
0.96,0.6679,0.0,21.6,0,20,23.7,91.3,0,0,1,0,0.0,0.0376,0,0,0.0,0.0,0.0,0.0,-0.866,0.5,0.5715,1
18.64,0.9738,0.0,5.37,1,13,27.3,57.9,0,0,0,2,0.0,0.0037,0,2,0.0,0.0,0.0,0.2897,-0.2588,-0.9659,0.1061,0
2.75,0.6882,0.0,6.22,3,10,32.1,88.1,0,1,1,0,0.0,0.067,1,1,0.0,1.0,0.029,0.0,0.5,-0.866,0.6816,0
2.26,0.5575,16.3,20.23,65,16,34.4,45.1,0,5,0,0,0.3946,0.1014,0,3,0.2213,0.0,0.2453,0.0,-0.866,-0.5,0.99,1
3.7,0.726,0.0,12.63,2,9,29.6,86.9,0,1,1,0,0.0,0.0647,0,2,0.0,1.0,0.0239,0.0,0.7071,-0.7071,0.686,1
4.63,0.4721,0.0,47.52,0,11,33.7,61.5,0,0,0,0,0.0,0.1931,0,2,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.738,1
8.89,0.8083,0.0,11.15,2,21,26.6,60.4,0,1,0,1,0.0,0.056,0,2,0.0,0.0,0.014,0.1511,-0.7071,0.7071,0.3359,1
12.17,0.7792,0.0,13.93,0,18,28.9,88.3,0,0,1,2,0.0,0.0779,1,2,0.0,0.0,0.0,0.4417,-1.0,-0.0,0.6194,0
8.61,0.8378,0.0,15.38,0,10,36.2,86.7,0,0,1,1,0.0,0.0431,0,2,0.0,0.0,0.0,0.2167,0.5,-0.866,0.5148,0
7.17,0.6242,0.0,6.19,0,10,35.2,84.5,0,0,1,1,0.0,0.1409,0,2,0.0,0.0,0.0,0.2112,0.5,-0.866,0.6973,0
8.24,0.4347,5.99,23.9,61,9,34.7,25.8,1,3,1,1,0.1539,0.2752,1,5,0.1782,3.0,0.2125,0.0645,0.7071,-0.7071,0.979,1
4.99,0.834,0.0,25.48,2,18,22.7,84.5,0,1,1,0,0.0,0.0352,0,1,0.0,1.0,0.0113,0.0,-1.0,-0.0,0.6393,1
3.78,0.5967,1.45,28.2,53,21,27.3,41.6,1,3,0,0,0.1147,0.1167,0,5,0.0971,0.0,0.1281,0.0,-0.7071,0.7071,0.8061,1
12.04,0.6556,0.0,24.79,0,15,28.2,36.5,0,0,0,2,0.0,0.1511,1,2,0.0,0.0,0.0,0.1826,-0.7071,-0.7071,0.2232,1
